id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,fare_amount
id0549,2,2024-01-26 06:33:00,2024-01-26 07:07:00,2,-74.0018610903001,40.73267894448101,-73.97490598187468,40.74557619755915,1.17,6.47
id0550,1,2024-01-15 23:44:00,2024-01-15 00:35:00,1,-74.00733741088342,40.755932720298084,-74.007035783097,40.74501875713866,2.44,10.09
id0551,2,2024-01-02 22:07:00,2024-01-02 22:15:00,1,-73.97011270584387,40.752362371397865,-73.99715351389456,40.73880445303619,0.65,4.33
id0552,1,2024-01-22 05:59:00,2024-01-22 06:05:00,1,-74.00725145289104,40.74478296797707,-73.99143045921042,40.75890951008955,1.6,9.35
id0553,1,2024-01-18 05:21:00,2024-01-18 05:39:00,2,-74.00966545272492,40.73870669598322,-73.983532628464,40.74935957472719,0.2,3.62
id0554,1,2024-01-26 12:40:00,2024-01-26 13:04:00,3,-73.97908761706839,40.75193676651974,-74.00734146696894,40.7606606019813,1.31,6.1
id0555,2,2024-01-13 00:47:00,2024-01-13 01:09:00,1,-73.97993012030416,40.76212008287831,-73.98927967734382,40.735612980727744,1.67,8.39
id0556,2,2024-01-19 13:24:00,2024-01-19 13:38:00,1,-73.98030987251204,40.73679524024203,-74.00220099200398,40.765616380688776,2.08,7.18
id0557,1,2024-01-09 22:51:00,2024-01-09 23:26:00,2,-73.97965138715344,40.753886212239614,-73.98383469051888,40.7655651169576,1.3,7.67
id0558,1,2024-01-26 17:11:00,2024-01-26 17:26:00,1,-74.00374093135986,40.748956848804646,-73.98134411552167,40.740837707932656,0.34,3.93
id0559,2,2024-01-04 08:42:00,2024-01-04 08:47:00,2,-74.00033997488028,40.73859650548145,-73.99300596628527,40.766313540555345,1.06,6.95
id0560,2,2024-01-20 12:39:00,2024-01-20 12:42:00,1,-74.00692113322476,40.75784624580552,-73.99468804942254,40.76287323786342,1.62,7.51
id0561,2,2024-01-12 14:39:00,2024-01-12 15:02:00,3,-73.99912215842326,40.75769435689844,-73.99943752061225,40.76756273917801,1.52,6.56
id0562,2,2024-01-30 19:37:00,2024-01-30 19:42:00,1,-73.99921952550831,40.737637063402865,-73.98221436164424,40.738748624519914,1.36,5.95
id0563,2,2024-01-04 07:19:00,2024-01-04 07:23:00,1,-73.98352124220824,40.76259758914162,-73.97887899027421,40.76043405323723,0.31,3.69
id0564,1,2024-01-17 12:26:00,2024-01-17 12:27:00,2,-73.9820420468605,40.74473388855177,-73.99270615094386,40.731245963711736,0.45,4.44
id0565,2,2024-01-14 05:31:00,2024-01-14 05:31:00,3,-73.97483256909595,40.73973586732874,-73.98770651321708,40.731559172826444,1.65,8.4
id0566,1,2024-01-18 05:31:00,2024-01-18 05:36:00,1,-73.97408323252169,40.76552472755736,-73.99698837526553,40.76603843582762,8.34,24.5
id0567,2,2024-01-27 14:39:00,2024-01-27 15:05:00,1,-73.97620514608978,40.73996034944437,-73.98693190404569,40.732690236558696,0.2,3.42
id0568,1,2024-01-16 04:12:00,2024-01-16 05:54:00,2,-73.99693443002296,40.75992735648195,-73.97773339787892,40.76432093084029,9.07,35.93
id0569,2,2024-01-14 21:31:00,2024-01-14 21:35:00,4,-74.0083859669256,40.74644766071978,-74.00479677320683,40.730897035566485,0.67,4.9
id0570,2,2024-01-16 05:05:00,2024-01-16 05:27:00,4,-73.98735277235099,40.74251111956841,-73.98382631978029,40.73928072721235,0.2,3.63
id0571,1,2024-01-10 01:17:00,2024-01-10 01:38:00,1,-73.98505027660543,40.76049210498004,-74.00844247933249,40.76348478511323,1.45,6.55
id0572,1,2024-01-25 14:36:00,2024-01-25 14:48:00,4,-73.98501543807541,40.76457732987473,-73.98652253973763,40.75323801519553,7.01,27.43
id0573,2,2024-01-18 16:07:00,2024-01-18 16:28:00,1,-73.99230824778195,40.75829588000132,-73.99443078113232,40.73915501849934,1.36,7.28
id0574,2,2024-01-18 01:48:00,2024-01-18 02:27:00,2,-73.97283441919937,40.74367621112422,-73.98889290135112,40.73846543594279,8.15,31.02
id0575,1,2024-01-14 03:47:00,2024-01-14 04:46:00,4,-73.9840196428117,40.7621765623871,-73.98139599354865,40.75372632876158,0.2,3.73
id0576,1,2024-01-10 01:28:00,2024-01-10 01:37:00,4,-73.9830085479133,40.757101264555345,-73.9950750952631,40.76766767946632,0.27,3.68
id0577,1,2024-01-15 03:49:00,2024-01-15 03:59:00,1,-73.98236464093796,40.757885432235675,-73.98405444172924,40.741011528538074,0.25,3.91
id0578,2,2024-01-28 22:39:00,2024-01-28 22:54:00,1,-73.98602791535441,40.73717424041157,-73.98179443417717,40.74820687966935,1.65,8.39
id0579,1,2024-01-26 06:52:00,2024-01-26 07:19:00,1,-74.00321086285692,40.73076579471987,-73.97883589654417,40.754387897006104,1.8,7.34
id0580,2,2024-01-18 08:38:00,2024-01-18 09:05:00,1,-73.97788756260701,40.76843680587715,-73.98856259684591,40.7495398253064,0.77,5.37
id0581,2,2024-01-10 18:17:00,2024-01-10 18:19:00,2,-73.98709571068471,40.74108050097304,-73.97314769951147,40.753327632171086,1.35,8.27
id0582,1,2024-01-05 13:58:00,2024-01-05 14:04:00,1,-74.00792042592089,40.73126975061492,-73.99306659423387,40.73338261512389,1.4,5.97
id0583,1,2024-01-23 04:15:00,2024-01-23 04:46:00,1,-73.97468340733924,40.75636181640529,-74.00155072674107,40.76451987325436,3.26,10.47
id0584,1,2024-01-25 21:25:00,2024-01-25 21:28:00,2,-73.98050295656917,40.74146078195709,-73.97789438750588,40.76988951599614,0.2,3.6
id0585,2,2024-01-21 13:24:00,2024-01-21 13:58:00,3,-73.98509477865605,40.76893530476659,-73.99139961929893,40.763895517222856,0.2,3.58
id0586,1,2024-01-13 16:47:00,2024-01-13 16:53:00,1,-74.00731933848995,40.769013725339164,-73.97732104370913,40.76410189684984,4.17,13.66
id0587,2,2024-01-16 10:37:00,2024-01-16 10:38:00,4,-73.99457609629947,40.73284139556176,-74.001568275938,40.739174631081504,0.95,4.9
id0588,1,2024-01-24 14:40:00,2024-01-24 14:44:00,1,-74.00596087572728,40.73669964356377,-74.00410897745792,40.76892307191649,2.14,10.12
id0589,1,2024-01-26 17:25:00,2024-01-26 18:16:00,2,-73.99241038053968,40.741134739266506,-73.97806827211163,40.743050156721644,0.53,4.29
id0590,1,2024-01-16 08:20:00,2024-01-16 08:23:00,1,-74.00481284087103,40.74025852244067,-73.99578721006104,40.75695976832583,0.2,3.73
id0591,1,2024-01-19 15:50:00,2024-01-19 15:53:00,3,-73.97763905438833,40.73587687694335,-73.9962941941391,40.764586356874325,0.25,3.67
id0592,1,2024-01-02 03:40:00,2024-01-02 03:41:00,2,-73.9906184801968,40.74209678045114,-73.98746366542063,40.762152195619336,0.22,3.78
id0593,1,2024-01-04 05:28:00,2024-01-04 05:41:00,2,-73.9897796495844,40.73576315144053,-73.98504006057884,40.740945616714434,1.0,5.91
id0594,1,2024-01-23 04:56:00,2024-01-23 04:57:00,1,-73.99161663771145,40.742258538721714,-73.97710475155257,40.73227914907989,0.81,5.67
id0595,2,2024-01-03 20:23:00,2024-01-03 20:32:00,1,-73.98099975694802,40.75297150300361,-73.98331150651222,40.76108197142607,2.97,10.43
id0596,1,2024-01-02 12:40:00,2024-01-02 12:45:00,3,-73.98847909178544,40.76360432313757,-73.97042195476139,40.76558077244175,0.7,4.83
id0597,1,2024-01-14 20:05:00,2024-01-14 20:08:00,1,-73.99042429850373,40.759665658073445,-73.99029723716987,40.749327234532544,2.73,12.3
id0598,1,2024-01-16 02:08:00,2024-01-16 02:14:00,2,-73.97560821300753,40.74627219203807,-73.99687067577287,40.74815959644799,2.16,9.88
id0599,2,2024-01-01 00:44:00,2024-01-01 00:46:00,1,-74.00214323136511,40.76805779302652,-74.00298033490473,40.75270909271724,1.3,6.49
id0600,2,2024-01-23 04:30:00,2024-01-23 04:40:00,2,-73.98421019005693,40.739193069031906,-73.98789350928892,40.74488693020987,1.63,6.49
id0601,1,2024-01-24 03:06:00,2024-01-24 03:08:00,1,-73.98716490332642,40.73741081421533,-73.99885427747539,40.738748392012944,0.3,3.79
id0602,1,2024-01-13 04:41:00,2024-01-13 05:07:00,1,-73.99857169729356,40.767084951274576,-73.97120293898618,40.752850418797486,0.23,3.92
id0603,1,2024-01-17 18:00:00,2024-01-17 18:07:00,1,-73.97809070946607,40.744695629147884,-74.00651931126788,40.75227139643713,2.8,12.02
id0604,2,2024-01-12 23:13:00,2024-01-12 23:36:00,1,-74.00299507439478,40.756910584576495,-74.00117982946257,40.73872830138209,3.11,13.13
id0605,2,2024-01-20 21:28:00,2024-01-20 21:32:00,1,-73.99947010613927,40.73002613563045,-73.97517323863498,40.761703792528365,1.48,8.51
id0606,1,2024-01-05 03:37:00,2024-01-05 03:57:00,1,-74.00391805730301,40.7483329437835,-73.99595122450604,40.73375106105028,1.0,6.46
id0607,2,2024-01-11 04:15:00,2024-01-11 04:53:00,1,-74.00839763523797,40.74165843653975,-74.00169836255176,40.73952586614663,3.59,12.17
id0608,1,2024-01-18 19:38:00,2024-01-18 19:47:00,1,-73.9913480234824,40.76042302569821,-74.0038203118398,40.749490614164,0.84,5.89
id0609,1,2024-01-28 21:56:00,2024-01-28 22:09:00,2,-73.97001769186998,40.76077795576328,-73.9940853718793,40.76310212209096,0.28,3.73
id0610,1,2024-01-24 12:18:00,2024-01-24 12:18:00,4,-74.00182206510142,40.74361646224457,-73.98957676970161,40.75460516562165,3.62,14.92
id0611,1,2024-01-16 12:07:00,2024-01-16 12:17:00,3,-73.98994897421497,40.73200972039292,-74.00860353789375,40.75204639847666,0.86,5.13
id0612,1,2024-01-17 00:23:00,2024-01-17 00:50:00,1,-74.00357281661152,40.73099886648468,-73.99203844928279,40.73949914227009,0.2,3.77
id0613,2,2024-01-28 18:26:00,2024-01-28 18:45:00,3,-74.0055362800017,40.75433278000031,-73.99875800999332,40.7369398420142,0.72,4.97
id0614,1,2024-01-25 15:49:00,2024-01-25 16:13:00,2,-73.99431625692381,40.76003078596844,-74.00498054812803,40.7609108567866,0.41,3.88
id0615,1,2024-01-01 08:13:00,2024-01-01 08:29:00,1,-73.98736873780635,40.767165788688466,-73.99450709928098,40.73264660755338,0.2,3.42
id0616,2,2024-01-17 09:40:00,2024-01-17 10:06:00,4,-73.98901057449353,40.7610097620734,-74.00062297599953,40.74380334982053,0.2,3.69
id0617,2,2024-01-14 22:25:00,2024-01-14 23:13:00,2,-73.98328528373196,40.767328203510374,-73.99938014370284,40.75445854444903,1.7,6.68
id0618,1,2024-01-09 02:19:00,2024-01-09 02:24:00,1,-73.97607563059937,40.76788645851601,-73.97460579529215,40.75956267903757,0.49,4.06
id0619,1,2024-01-18 10:25:00,2024-01-18 10:29:00,4,-73.97146558718215,40.73041137983743,-73.9813580010703,40.75824984650221,1.46,7.63
id0620,1,2024-01-10 22:27:00,2024-01-10 23:36:00,4,-73.99752482256945,40.74359887455173,-74.00684242388213,40.74771192546175,0.45,4.56
id0621,1,2024-01-02 07:05:00,2024-01-02 07:11:00,1,-73.97661712838978,40.7674193805411,-74.00257067711979,40.74490035726214,3.96,18.24
id0622,2,2024-01-20 19:03:00,2024-01-20 19:03:00,3,-74.00630557887554,40.73651163956825,-73.98619148663492,40.73601889084024,5.17,16.54
id0623,1,2024-01-04 00:45:00,2024-01-04 00:53:00,1,-73.98993928158599,40.73986634463222,-73.9911615899026,40.75647654530548,2.09,7.75
id0624,1,2024-01-16 11:33:00,2024-01-16 11:54:00,4,-73.98688435549224,40.76617439099975,-73.97730368610775,40.76028192458794,0.2,3.61
id0625,2,2024-01-06 11:08:00,2024-01-06 11:08:00,4,-74.00150210891218,40.75654094375654,-73.99355210044469,40.74609625037197,3.24,14.34
id0626,2,2024-01-24 03:49:00,2024-01-24 04:22:00,1,-73.97363298943785,40.7425551230606,-73.98235776749043,40.74086532725097,0.32,4.22
id0627,2,2024-01-09 16:04:00,2024-01-09 16:07:00,2,-73.99631569516545,40.74719830479119,-73.9767620331578,40.734795643738906,1.99,8.03
id0628,1,2024-01-16 14:32:00,2024-01-16 14:43:00,2,-73.99848218629296,40.74971278338131,-73.99800231720891,40.75384327820953,0.85,5.31
id0629,1,2024-01-12 05:16:00,2024-01-12 05:18:00,2,-74.00533667701777,40.75186782728289,-73.97390347866855,40.74375830746231,1.98,10.02
id0630,1,2024-01-08 23:32:00,2024-01-08 23:48:00,4,-73.97273780342762,40.76283924069197,-73.98733578964378,40.75628121992936,3.43,9.88
id0631,1,2024-01-08 01:30:00,2024-01-08 01:37:00,1,-73.99692821176568,40.73043244334541,-73.97693795703233,40.762039228016135,0.2,3.55
id0632,1,2024-01-30 01:35:00,2024-01-30 01:47:00,3,-73.99144073207331,40.734748363820366,-73.97077727091757,40.738587835498535,0.2,3.72
id0633,2,2024-01-08 10:15:00,2024-01-08 10:28:00,3,-73.98044533291467,40.731297737841885,-73.98365129445091,40.75129167503806,0.2,3.57
id0634,2,2024-01-09 02:36:00,2024-01-09 02:38:00,2,-73.98728102810735,40.74185430454053,-73.97246737085395,40.76274960917936,6.16,19.91
id0635,1,2024-01-06 07:51:00,2024-01-06 07:55:00,1,-73.97121105468807,40.74724935479166,-73.99609924818745,40.73201398107877,0.2,3.61
id0636,2,2024-01-03 14:55:00,2024-01-03 15:12:00,4,-73.99168284022264,40.739060865041445,-73.98544118774699,40.74011432473,1.29,6.31
id0637,2,2024-01-11 02:35:00,2024-01-11 02:41:00,1,-73.97705791093553,40.762827846430675,-73.9909059840751,40.7440327643734,0.68,4.98
id0638,1,2024-01-10 18:50:00,2024-01-10 19:14:00,2,-73.9968728206881,40.738362374948274,-74.00661246632498,40.74866772483538,0.99,5.58
id0639,1,2024-01-15 11:37:00,2024-01-15 12:04:00,4,-74.00115045214216,40.745239650946736,-73.97766377044425,40.76294494442996,0.73,5.88
id0640,1,2024-01-24 17:48:00,2024-01-24 17:57:00,1,-73.99786856436603,40.76730219513677,-74.00525424937034,40.76734997692006,1.73,9.21
id0641,1,2024-01-30 13:01:00,2024-01-30 13:12:00,1,-74.00869363756861,40.74902384767288,-73.99369007579989,40.736448752479006,1.6,6.95
id0642,1,2024-01-11 00:48:00,2024-01-11 01:41:00,4,-73.9875124475574,40.75859013105776,-74.00726198189736,40.74670667983268,0.2,3.66
id0643,2,2024-01-04 06:33:00,2024-01-04 06:47:00,2,-73.97246071367142,40.756471109298865,-74.00692787806742,40.7441866481994,1.2,7.76
id0644,2,2024-01-02 04:45:00,2024-01-02 04:52:00,1,-73.976654239581,40.7625868401884,-73.98552675919586,40.74493831780531,0.44,4.13
id0645,1,2024-01-29 16:26:00,2024-01-29 16:27:00,1,-73.99580409266053,40.74652690068831,-73.98296708299583,40.7563263929719,0.2,3.68
id0646,2,2024-01-24 02:37:00,2024-01-24 02:44:00,1,-74.0027288453113,40.73627250821267,-73.97690791401051,40.73167660866865,0.81,4.77
id0647,2,2024-01-03 18:36:00,2024-01-03 18:38:00,3,-73.97482679137286,40.752281620531,-74.00074477454493,40.75009709148666,1.97,7.19
id0648,1,2024-01-08 09:16:00,2024-01-08 10:03:00,4,-74.00118215983018,40.765447270885176,-73.9726278354333,40.76665682178128,1.51,8.59
id0649,2,2024-01-23 23:20:00,2024-01-23 23:34:00,1,-73.99387157467264,40.760095915292155,-73.98874823926596,40.75709752284913,0.84,5.21
id0650,1,2024-01-03 06:08:00,2024-01-03 06:27:00,2,-73.97702113929581,40.73585745026411,-73.97668281137703,40.75161186127161,2.79,12.93
id0651,1,2024-01-05 03:10:00,2024-01-05 03:18:00,1,-73.99483838058467,40.76660242930069,-73.99995322929806,40.76376849301145,0.99,5.87
id0652,2,2024-01-04 17:22:00,2024-01-04 17:32:00,1,-73.99766126874042,40.75292168802476,-73.99699155214894,40.73157077656967,0.48,4.89
id0653,2,2024-01-10 14:16:00,2024-01-10 14:16:00,1,-73.97086580851771,40.76862988839279,-73.9941937881011,40.75913483417359,0.64,5.37
id0654,1,2024-01-26 21:19:00,2024-01-26 21:35:00,3,-73.97778279827816,40.76787024978769,-73.993991508966,40.761331919318245,0.46,4.68
id0655,1,2024-01-07 10:09:00,2024-01-07 11:18:00,1,-74.00896921604942,40.75414115226005,-73.98361976073394,40.75752182228297,0.2,3.44
id0656,2,2024-01-13 16:03:00,2024-01-13 16:44:00,1,-74.00275266883799,40.754910136129595,-74.00109295683507,40.74228865668085,1.19,6.99
id0657,1,2024-01-01 12:54:00,2024-01-01 13:02:00,3,-74.00359097596093,40.736837456096836,-73.99327420847348,40.76029131913102,3.42,12.93
id0658,1,2024-01-04 14:06:00,2024-01-04 14:07:00,1,-73.99427584369762,40.73400982254891,-74.00933630077469,40.75646874730576,1.38,7.98
id0659,1,2024-01-01 01:53:00,2024-01-01 01:55:00,1,-74.00064748667627,40.73094831014578,-73.97660211177222,40.768987623841944,0.22,3.78
id0660,1,2024-01-07 12:23:00,2024-01-07 12:26:00,3,-73.97526361904212,40.76705855191825,-73.99321490468772,40.732024898890764,0.2,3.67
id0661,1,2024-01-19 18:16:00,2024-01-19 18:28:00,1,-73.99428419564427,40.73114609710311,-73.98666990430749,40.73045210146356,2.32,11.9
id0662,1,2024-01-03 06:57:00,2024-01-03 07:02:00,4,-74.00838967987963,40.753534088839324,-73.99409262342267,40.768952016534286,1.18,6.88
id0663,1,2024-01-03 10:07:00,2024-01-03 10:11:00,2,-73.98162244541463,40.74085968010171,-73.97383026834369,40.744988878820294,1.2,5.5
id0664,1,2024-01-06 18:27:00,2024-01-06 18:27:00,2,-73.9929551504819,40.76329454158644,-73.97777404778546,40.73897274235414,0.38,4.38
id0665,2,2024-01-01 12:43:00,2024-01-01 13:08:00,1,-73.97278406319322,40.73381443685092,-73.99199765442295,40.74349817115857,3.07,11.76
id0666,1,2024-01-30 05:17:00,2024-01-30 05:18:00,1,-74.00155496229767,40.76009873350346,-74.00794824604074,40.74970141522857,0.88,5.25
id0667,1,2024-01-20 19:39:00,2024-01-20 19:45:00,1,-73.99421710738724,40.75119762347721,-74.00354530566446,40.752879835131345,2.46,9.13
id0668,2,2024-01-14 17:30:00,2024-01-14 17:51:00,1,-74.00384400381225,40.73596997878966,-73.9992730252902,40.74444298905364,0.79,4.68
id0669,2,2024-01-05 13:12:00,2024-01-05 13:29:00,4,-74.00773278271336,40.73138690816904,-73.99432357748223,40.757886547685516,0.32,4.05
id0670,1,2024-01-21 17:50:00,2024-01-21 18:05:00,2,-73.99960687448238,40.76544344435254,-73.97417240222933,40.741891488171255,0.39,3.8
id0671,2,2024-01-16 17:50:00,2024-01-16 17:57:00,2,-74.0003787365928,40.75689535373167,-73.97695741261806,40.75692368523645,2.61,10.75
id0672,2,2024-01-13 08:11:00,2024-01-13 08:18:00,2,-74.00374732117164,40.7595180378959,-73.99558101979433,40.75685083300917,0.47,3.96
id0673,1,2024-01-01 08:03:00,2024-01-01 08:04:00,2,-73.97029672818049,40.73624806031722,-73.97046316024145,40.76909119730266,2.37,11.57
id0674,2,2024-01-25 18:14:00,2024-01-25 18:30:00,1,-73.98688771798996,40.76464406181511,-73.99842241913521,40.74870724849939,1.45,8.72
id0675,1,2024-01-22 07:17:00,2024-01-22 07:24:00,4,-73.99290054183638,40.74321138670008,-73.98743072733261,40.764022981120604,0.34,4.04
id0676,1,2024-01-25 07:36:00,2024-01-25 08:16:00,4,-73.98243649385006,40.7629309285072,-73.98775237229479,40.761180668056966,0.2,3.74
id0677,2,2024-01-12 05:11:00,2024-01-12 05:36:00,1,-74.00839444563658,40.76559653505451,-73.97032149011045,40.74176269848707,0.35,3.87
id0678,2,2024-01-30 18:01:00,2024-01-30 18:22:00,1,-73.99987894636318,40.76462249532689,-74.00588629631369,40.735038207855176,5.81,22.79
id0679,1,2024-01-19 06:53:00,2024-01-19 07:09:00,2,-73.97612451102283,40.74297317509406,-73.98294065001917,40.75376967309234,1.39,8.53
id0680,2,2024-01-06 15:02:00,2024-01-06 15:19:00,1,-73.98698563307484,40.747162494772105,-73.99896309222477,40.76074325323653,0.38,3.83
id0681,1,2024-01-01 16:30:00,2024-01-01 16:47:00,2,-74.00066668709403,40.755013206798175,-73.98011686931483,40.73874855555626,0.2,3.4
id0682,1,2024-01-26 04:21:00,2024-01-26 04:23:00,4,-73.98576012130916,40.76397785624903,-74.00820012715057,40.75936605036166,0.63,5.16
id0683,2,2024-01-02 00:09:00,2024-01-02 00:18:00,1,-73.97284561800618,40.743278860189434,-73.99138652264242,40.73054729659043,0.2,3.63
id0684,1,2024-01-28 16:55:00,2024-01-28 16:59:00,1,-74.00888591036716,40.75525501304193,-73.99294406572793,40.75192580810912,0.29,3.79
id0685,2,2024-01-23 21:25:00,2024-01-23 21:30:00,1,-73.98344702100589,40.76861210894521,-74.0079833290559,40.76561537283421,1.29,7.09
id0686,2,2024-01-11 04:10:00,2024-01-11 04:22:00,2,-73.98998885859169,40.732775763436166,-74.00640492593055,40.75403648022636,0.63,5.18
id0687,2,2024-01-21 10:11:00,2024-01-21 10:48:00,2,-73.99373637850562,40.7357312583481,-73.98141124665992,40.74173413685764,1.12,6.82
id0688,2,2024-01-08 21:37:00,2024-01-08 21:54:00,2,-73.97398943555191,40.761687647792066,-73.98294555728509,40.75718532729581,4.38,18.89
id0689,2,2024-01-24 22:18:00,2024-01-24 22:23:00,3,-74.00995551623215,40.74087818237593,-74.00128434481492,40.75647338340456,1.51,6.4
id0690,1,2024-01-23 18:25:00,2024-01-23 18:38:00,4,-74.00935026227161,40.759151122178025,-73.99705878350058,40.756602239560266,1.22,7.52
id0691,1,2024-01-06 19:20:00,2024-01-06 19:26:00,2,-74.00461694931583,40.73377675590642,-73.97673926667551,40.76673590168326,1.57,9.03
id0692,1,2024-01-21 18:06:00,2024-01-21 18:07:00,1,-73.99391891132447,40.759157568004206,-73.97880716463959,40.73472874489164,0.2,3.77
id0693,2,2024-01-24 02:15:00,2024-01-24 02:33:00,1,-73.99573615296055,40.74017925326473,-74.00948410120841,40.75161197627046,2.86,10.7
id0694,1,2024-01-21 02:52:00,2024-01-21 03:39:00,3,-73.98737020197547,40.7505784531096,-74.00659774458043,40.751954912061706,0.72,5.46
id0695,2,2024-01-15 00:16:00,2024-01-15 00:30:00,3,-73.99445094608494,40.739611964938014,-74.00620138899086,40.74259673778356,0.2,3.48
id0696,1,2024-01-12 08:50:00,2024-01-12 08:52:00,1,-73.97050655365682,40.74776414227627,-73.9887251293398,40.76494474114949,8.13,21.02
id0697,1,2024-01-13 14:46:00,2024-01-13 14:59:00,1,-73.97750104715823,40.74307764097347,-73.9977702417021,40.74610814883978,1.67,7.74
id0698,2,2024-01-16 12:22:00,2024-01-16 12:39:00,1,-73.99739042261402,40.735328396965464,-73.98470414974138,40.73513303448755,1.3,7.02
id0699,2,2024-01-26 18:41:00,2024-01-26 18:58:00,1,-73.98197554014422,40.76013888442638,-73.97508562313737,40.74999835967859,1.97,9.93
id0700,1,2024-01-15 02:51:00,2024-01-15 03:05:00,1,-74.00253440240809,40.73102758579478,-73.99861834457292,40.747721348253506,1.44,8.32
id0701,1,2024-01-11 08:06:00,2024-01-11 08:34:00,1,-74.00215017133175,40.735021991595936,-73.97146080210102,40.734321782375055,0.98,5.11
id0702,2,2024-01-06 23:04:00,2024-01-06 23:17:00,1,-73.9883450231637,40.73344128628132,-74.00771892343985,40.734219337098445,1.32,7.08
id0703,2,2024-01-20 19:57:00,2024-01-20 20:08:00,1,-74.00065036831853,40.75551096567382,-73.97719729991776,40.731663158393864,1.03,6.05
id0704,2,2024-01-21 05:38:00,2024-01-21 05:55:00,1,-73.99990752291721,40.74231083621173,-73.98545448388042,40.765917411737746,2.49,12.41
id0705,1,2024-01-04 10:13:00,2024-01-04 10:26:00,2,-73.9807911312897,40.744592898808314,-73.98436137887605,40.748647263645104,0.32,4.26
id0706,2,2024-01-22 09:19:00,2024-01-22 09:37:00,1,-73.98774141450605,40.744344863278144,-73.97354643239684,40.73083736471307,0.57,4.41
id0707,2,2024-01-19 17:53:00,2024-01-19 17:53:00,1,-73.97933890735113,40.758084298164555,-73.99674591125054,40.75702651608828,0.76,5.27
id0708,2,2024-01-01 13:05:00,2024-01-01 13:26:00,3,-73.99183265349053,40.746491189113264,-73.97261080338046,40.74003516399563,0.2,3.52
id0709,2,2024-01-07 03:01:00,2024-01-07 03:14:00,3,-73.97122712750863,40.74511356854909,-74.00751852945484,40.743572210692385,1.06,5.56
id0710,2,2024-01-03 15:54:00,2024-01-03 15:56:00,4,-73.98367591127773,40.76990997556041,-73.99193042096074,40.74418914226921,0.77,4.72
id0711,2,2024-01-16 15:57:00,2024-01-16 15:58:00,1,-73.97466905594294,40.74659302622086,-73.994509023543,40.756387610917216,0.88,5.92
id0712,2,2024-01-06 11:56:00,2024-01-06 12:11:00,1,-74.00754214839476,40.76254893374889,-73.97237984188482,40.75595061544637,4.64,15.82
id0713,2,2024-01-02 08:28:00,2024-01-02 08:30:00,1,-73.99090335242079,40.75407226935782,-73.98673053410315,40.746058471163565,0.62,4.82
id0714,2,2024-01-19 01:09:00,2024-01-19 01:11:00,3,-73.9943303019775,40.736506432604216,-73.98062537294031,40.73835323741979,0.2,3.7
id0715,1,2024-01-03 21:22:00,2024-01-03 21:34:00,2,-73.98619081069121,40.76487652245122,-73.98692073550329,40.74381923414894,2.44,11.82
id0716,1,2024-01-18 01:53:00,2024-01-18 02:04:00,2,-74.00682878861474,40.75263402241253,-73.97367925818313,40.745852505019926,0.53,4.47
id0717,2,2024-01-18 21:55:00,2024-01-18 21:57:00,2,-74.00394217912257,40.74731085937367,-73.98617280703354,40.73322461620678,4.21,19.3
id0718,1,2024-01-16 09:05:00,2024-01-16 09:26:00,4,-73.98653504326865,40.76313754683756,-74.0067925297275,40.74907355510933,1.49,7.16
id0719,1,2024-01-17 18:57:00,2024-01-17 19:23:00,2,-73.97866121759803,40.74108276998854,-73.97236479321762,40.734973833657236,3.12,12.46
id0720,1,2024-01-04 14:11:00,2024-01-04 15:04:00,1,-74.00291385907109,40.75888264256815,-74.00838857924887,40.74621691300557,1.09,7.25
id0721,1,2024-01-26 06:08:00,2024-01-26 06:21:00,1,-73.97256251007005,40.75689002749177,-73.99074888195122,40.762387001450634,4.51,12.4
id0722,2,2024-01-07 20:09:00,2024-01-07 20:09:00,1,-73.97069914910975,40.733445285562546,-73.97742452882925,40.741213390102054,0.21,3.77
id0723,2,2024-01-30 23:58:00,2024-01-30 00:06:00,1,-73.98424173682209,40.74523807380094,-74.00781738366868,40.75397844558635,3.49,15.62
id0724,2,2024-01-18 12:35:00,2024-01-18 12:42:00,1,-74.00134668889476,40.747703093837316,-74.00806549155804,40.76281950337921,2.63,9.98
id0725,2,2024-01-30 00:50:00,2024-01-30 01:03:00,2,-73.99587588444246,40.76199133457783,-73.98781251900846,40.763037292342,1.5,8.1
id0726,2,2024-01-04 13:09:00,2024-01-04 13:32:00,2,-73.98605748027128,40.746565642728626,-73.97168216560294,40.75164455299515,1.39,6.19
id0727,1,2024-01-30 03:36:00,2024-01-30 03:39:00,4,-73.9849739684229,40.752864305979315,-74.00260646408212,40.732383483894125,1.39,7.95
id0728,2,2024-01-28 17:56:00,2024-01-28 18:17:00,2,-73.98906394516311,40.73907090501279,-73.98333912093227,40.733204229064384,0.87,5.34
id0729,2,2024-01-13 20:31:00,2024-01-13 20:33:00,2,-74.0026216379576,40.73809175796633,-73.99453171771823,40.73204600822481,0.76,5.39
id0730,1,2024-01-06 08:25:00,2024-01-06 08:35:00,2,-73.99066822860134,40.745311364016125,-73.97643413567717,40.73581306769682,1.06,5.42
id0731,2,2024-01-02 12:56:00,2024-01-02 12:56:00,3,-74.00715377284487,40.75295463398708,-73.98735926300448,40.76512134051378,1.22,7.58
