order_id,order_timestamp,customer_id,country,currency,amount,status
ORD108773,2023-03-09T12:17:33,CUST9685,US,USD,2898.95,CANCELLED
ORD108774,2023-10-21T03:44:21,CUST9454,CA,CAD,452.91,CANCELLED
ORD108775,2024-01-25T22:31:26,CUST8862,UK,GBP,4843.7,CANCELLED
ORD108776,2024-12-27T17:47:51,CUST6466,UK,GBP,139.02,CANCELLED
ORD108777,2024-12-05T21:43:44,CUST4652,IN,INR,1172.13,CANCELLED
ORD108778,2024-08-09T13:31:27,CUST3779,IN,INR,4816.11,PAID
ORD108779,2024-01-16T15:35:47,CUST8977,UK,GBP,4768.67,PAID
ORD108780,2023-09-02T01:48:03,CUST1941,IN,INR,2154.11,CANCELLED
ORD108781,2023-02-28T15:45:23,CUST3337,US,USD,3866.4,CANCELLED
ORD108782,2024-02-16T07:40:06,CUST2134,AU,AUD,2983.07,PAID
ORD108783,2023-07-20T07:40:52,CUST3867,AU,AUD,3767.73,CREATED
ORD108784,2023-09-23T23:01:09,CUST7564,UK,GBP,325.35,CANCELLED
ORD108785,2023-06-30T14:09:21,CUST3883,AU,AUD,4870.95,CREATED
ORD108786,2023-02-28T02:14:24,CUST1559,CA,CAD,4549.51,CANCELLED
ORD108787,2024-08-04T15:35:05,CUST3864,US,USD,541.21,PAID
ORD108788,2023-05-26T16:39:32,CUST8560,UK,GBP,3654.65,PAID
ORD108789,2023-06-14T04:30:39,CUST1601,CA,CAD,1755.09,CANCELLED
ORD108790,2024-03-19T00:57:17,CUST8921,CA,CAD,1594.63,CREATED
ORD108791,2023-05-15T03:13:53,CUST5585,CA,CAD,1462.6,CANCELLED
ORD108792,2023-08-07T16:10:47,CUST9381,AU,AUD,3875.13,CREATED
ORD108793,2024-06-29T13:59:38,CUST2675,AU,AUD,1648.74,PAID
ORD108794,2023-09-24T21:57:35,CUST4384,CA,CAD,2239.66,CREATED
ORD108795,2024-09-08T16:17:19,CUST5781,UK,GBP,3558.61,PAID
ORD108796,2023-07-22T06:04:24,CUST2947,AU,AUD,1407.67,CANCELLED
ORD108797,2024-04-23T01:37:44,CUST1950,IN,INR,3078.82,PAID
ORD108798,2023-11-16T10:11:36,CUST3939,AU,AUD,50.44,PAID
ORD108799,2024-02-29T13:25:10,CUST9581,AU,AUD,2018.4,PAID
ORD108800,2024-06-15T12:13:57,CUST1505,AU,AUD,1751.12,PAID
ORD108801,2024-01-02T11:57:47,CUST7665,CA,CAD,1924.14,PAID
ORD108802,2023-08-24T12:28:32,CUST1669,IN,INR,4587.53,PAID
ORD108803,2023-05-31T19:38:48,CUST7805,AU,AUD,3158.28,PAID
ORD108804,2024-02-18T14:26:43,CUST3354,UK,GBP,3869.01,CANCELLED
ORD108805,2024-11-18T15:51:01,CUST6223,IN,INR,3107.54,CREATED
ORD108806,2024-12-19T12:37:21,CUST7628,CA,CAD,91.87,CANCELLED
ORD108807,2023-10-22T22:40:46,CUST9076,CA,CAD,2635.67,CANCELLED
ORD108808,2024-07-29T18:15:42,CUST5164,AU,AUD,588.88,CREATED
ORD108809,2024-07-21T14:50:42,CUST3676,IN,INR,2595.7,CREATED
ORD108810,2024-08-26T01:19:59,CUST9628,CA,CAD,1859.32,CANCELLED
ORD108811,2023-12-26T11:17:27,CUST3318,UK,GBP,919.24,CANCELLED
ORD108812,2023-03-13T03:37:42,CUST1571,AU,AUD,2634.1,PAID
ORD108813,2024-05-24T21:26:13,CUST1993,US,USD,275.63,CANCELLED
ORD108814,2023-04-08T15:57:49,CUST1850,UK,GBP,28.89,CREATED
ORD108815,2023-04-27T18:16:10,CUST5969,US,USD,306.37,CREATED
ORD108816,2024-07-29T22:18:51,CUST1674,IN,INR,3385.06,CREATED
ORD108817,2024-05-23T16:57:12,CUST3376,CA,CAD,4080.35,CANCELLED
ORD108818,2023-02-27T15:10:47,CUST5554,CA,CAD,697.09,PAID
ORD108819,2024-03-08T16:29:27,CUST7217,IN,INR,801.48,CREATED
ORD108820,2023-06-20T21:26:43,CUST8502,UK,GBP,4595.98,CREATED
ORD108821,2023-02-26T04:12:38,CUST9459,CA,CAD,295.24,CREATED
ORD108822,2023-04-27T19:54:59,CUST5779,UK,GBP,2207.42,CREATED
ORD108823,2024-08-19T13:30:59,CUST7058,IN,INR,1669.35,CREATED
ORD108824,2023-03-14T00:29:10,CUST6809,US,USD,4956.69,CREATED
ORD108825,2024-03-16T07:11:33,CUST4321,AU,AUD,2517.69,CREATED
ORD108826,2024-02-05T11:53:58,CUST3688,AU,AUD,501.29,CREATED
ORD108827,2023-02-15T19:11:24,CUST4240,AU,AUD,1265.39,PAID
ORD108828,2024-03-12T05:16:20,CUST6775,UK,GBP,757.58,PAID
ORD108829,2024-01-20T20:39:54,CUST8033,UK,GBP,1976.86,CREATED
ORD108830,2023-12-26T19:42:13,CUST7301,AU,AUD,2277.07,PAID
ORD108831,2023-04-08T09:54:13,CUST5224,IN,INR,717.68,CANCELLED
ORD108832,2023-11-16T01:23:18,CUST6750,US,USD,4323.61,CREATED
ORD108833,2024-03-11T20:02:10,CUST7043,IN,INR,3162.25,CREATED
ORD108834,2023-11-13T17:16:19,CUST9410,AU,AUD,3408.4,CANCELLED
ORD108835,2024-04-14T11:47:09,CUST4158,AU,AUD,1909.61,CANCELLED
ORD108836,2023-09-12T23:38:53,CUST5085,US,USD,1549.75,CREATED
ORD108837,2024-11-04T08:17:20,CUST9901,US,USD,2041.66,CREATED
ORD108838,2024-03-29T06:39:31,CUST2182,UK,GBP,1433.2,PAID
ORD108839,2023-10-28T10:11:03,CUST3271,IN,INR,3608.33,CANCELLED
ORD108840,2023-01-10T15:10:44,CUST8763,IN,INR,4875.62,CREATED
ORD108841,2024-07-15T01:02:49,CUST2893,UK,GBP,819.6,CANCELLED
ORD108842,2024-03-28T17:21:28,CUST4091,UK,GBP,3926.87,CREATED
ORD108843,2023-06-17T22:41:14,CUST9600,UK,GBP,3776.14,CANCELLED
ORD108844,2023-04-28T03:24:52,CUST5318,AU,AUD,4723.23,CREATED
ORD108845,2024-03-20T10:26:51,CUST7032,UK,GBP,4191.29,CANCELLED
ORD108846,2023-03-25T09:59:30,CUST4928,IN,INR,1932.18,PAID
ORD108847,2023-04-12T08:00:32,CUST8928,CA,CAD,4498.92,CANCELLED
ORD108848,2023-06-07T12:13:24,CUST2684,US,USD,1763.34,CREATED
ORD108849,2023-06-22T09:58:27,CUST3740,CA,CAD,809.85,CANCELLED
ORD108850,2023-06-30T14:19:26,CUST3648,IN,INR,4268.14,CREATED
ORD108851,2024-01-20T22:57:32,CUST5202,IN,INR,1831.83,PAID
ORD108852,2024-11-25T08:20:07,CUST2649,US,USD,3702.22,PAID
ORD108853,2023-02-11T10:49:48,CUST5414,UK,GBP,1684.78,PAID
ORD108854,2023-08-26T03:12:10,CUST2895,AU,AUD,3158.12,CREATED
ORD108855,2024-04-12T01:06:38,CUST7398,AU,AUD,2670.15,CREATED
ORD108856,2024-03-27T21:10:18,CUST4406,UK,GBP,4053.54,CREATED
ORD108857,2024-11-17T04:53:18,CUST1636,UK,GBP,1298.03,PAID
ORD108858,2023-02-18T00:38:30,CUST3670,AU,AUD,279.57,CANCELLED
ORD108859,2024-02-11T00:19:12,CUST2092,US,USD,3202.8,CREATED
ORD108860,2023-07-08T18:05:56,CUST9980,US,USD,1014.17,CREATED
ORD108861,2024-08-20T19:16:51,CUST4048,CA,CAD,3949.99,PAID
ORD108862,2024-11-20T06:16:43,CUST4979,US,USD,13.2,PAID
ORD108863,2023-04-14T23:47:04,CUST9405,AU,AUD,146.14,CREATED
ORD108864,2023-11-30T04:50:49,CUST7079,US,USD,3570.87,CREATED
ORD108865,2024-06-23T15:57:40,CUST2406,CA,CAD,1342.6,CREATED
ORD108866,2023-09-19T14:30:18,CUST3616,US,USD,3420.37,CREATED
ORD108867,2024-01-10T18:28:05,CUST5997,UK,GBP,4409.12,CANCELLED
ORD108868,2024-05-18T19:05:28,CUST5305,IN,INR,3423.3,CREATED
ORD108869,2023-11-18T23:35:14,CUST8362,UK,GBP,2621.25,CANCELLED
ORD108870,2023-01-11T09:40:26,CUST3545,IN,INR,1356.31,CREATED
ORD108871,2023-09-07T12:03:29,CUST2669,CA,CAD,1700.59,PAID
ORD108872,2024-03-04T20:28:49,CUST2266,US,USD,487.11,PAID
ORD108873,2023-05-31T22:19:53,CUST3253,AU,AUD,943.35,CREATED
ORD108874,2024-07-23T22:57:33,CUST1726,CA,CAD,1316.13,CANCELLED
ORD108875,2023-11-21T00:34:30,CUST4491,CA,CAD,4828.84,CANCELLED
ORD108876,2024-11-18T03:43:13,CUST8895,AU,AUD,3460.06,CANCELLED
ORD108877,2023-12-22T17:31:50,CUST3867,US,USD,88.27,CANCELLED
ORD108878,2024-10-13T23:39:48,CUST8740,UK,GBP,2341.79,CANCELLED
ORD108879,2023-08-11T22:02:40,CUST1267,US,USD,3526.25,CANCELLED
ORD108880,2023-01-12T10:27:47,CUST3324,US,USD,2134.01,PAID
ORD108881,2024-05-23T04:59:38,CUST4182,AU,AUD,2417.1,CREATED
ORD108882,2023-07-20T05:14:24,CUST3106,US,USD,3823.98,CREATED
ORD108883,2023-07-18T09:08:57,CUST2246,UK,GBP,4274.78,CREATED
ORD108884,2023-11-05T18:05:39,CUST6931,CA,CAD,3012.16,CANCELLED
ORD108885,2023-06-25T06:22:39,CUST1645,UK,GBP,1023.98,PAID
ORD108886,2024-08-12T07:05:07,CUST3396,US,USD,3599.02,PAID
ORD108887,2024-01-13T04:07:33,CUST9152,IN,INR,2400.01,CREATED
ORD108888,2024-10-18T11:26:06,CUST5287,AU,AUD,4438.98,CANCELLED
ORD108889,2023-05-31T13:46:49,CUST9119,AU,AUD,3777.8,CREATED
ORD108890,2024-08-20T22:37:42,CUST2501,AU,AUD,482.68,PAID
ORD108891,2023-04-24T02:22:13,CUST7736,AU,AUD,3301.01,CREATED
ORD108892,2024-09-10T12:39:10,CUST9252,AU,AUD,2768.12,CREATED
ORD108893,2024-07-04T10:42:42,CUST7933,IN,INR,3902.0,CANCELLED
ORD108894,2023-06-09T14:07:12,CUST3217,US,USD,4075.21,CANCELLED
ORD108895,2024-04-19T11:57:11,CUST1321,IN,INR,3185.86,CREATED
ORD108896,2024-02-14T09:30:11,CUST8309,IN,INR,2065.53,CANCELLED
ORD108897,2024-04-15T11:30:50,CUST4241,US,USD,1600.25,CREATED
ORD108898,2023-04-08T00:12:44,CUST7957,IN,INR,3101.49,CANCELLED
ORD108899,2023-12-30T21:38:25,CUST1100,AU,AUD,76.02,CREATED
ORD108900,2024-09-19T23:37:18,CUST1415,AU,AUD,2985.62,CREATED
ORD108901,2023-06-06T00:50:45,CUST1734,UK,GBP,3501.7,CREATED
ORD108902,2024-11-03T20:16:58,CUST7136,US,USD,1631.88,PAID
ORD108903,2023-01-04T12:54:14,CUST6936,AU,AUD,4970.21,CANCELLED
ORD108904,2024-08-25T06:15:12,CUST6511,US,USD,1786.01,PAID
ORD108905,2024-11-08T00:31:47,CUST2600,UK,GBP,4722.84,CREATED
ORD108906,2024-04-02T17:03:36,CUST2234,US,USD,2236.03,PAID
ORD108907,2024-11-10T02:49:48,CUST4573,US,USD,4804.07,CANCELLED
ORD108908,2024-12-05T15:46:05,CUST6843,US,USD,2448.2,CREATED
ORD108909,2023-06-04T18:44:00,CUST9126,US,USD,4909.7,CREATED
ORD108910,2023-05-13T02:02:13,CUST8204,UK,GBP,873.95,CANCELLED
ORD108911,2024-07-11T05:13:11,CUST5159,CA,CAD,3891.66,PAID
ORD108912,2024-08-27T07:17:26,CUST1410,US,USD,3330.81,PAID
ORD108913,2023-04-19T22:11:33,CUST2584,IN,INR,102.52,CANCELLED
ORD108914,2023-10-23T04:46:52,CUST5013,UK,GBP,3118.34,PAID
ORD108915,2023-05-11T11:15:41,CUST4322,IN,INR,4247.87,CREATED
ORD108916,2024-12-07T05:42:40,CUST8083,IN,INR,3866.78,PAID
ORD108917,2023-12-02T18:10:04,CUST6160,UK,GBP,3099.95,PAID
ORD108918,2024-03-02T12:20:41,CUST6117,AU,AUD,2126.22,CREATED
ORD108919,2024-05-04T14:26:38,CUST7979,IN,INR,2844.06,PAID
ORD108920,2023-04-26T07:45:52,CUST9552,US,USD,2530.27,PAID
ORD108921,2024-06-29T12:21:19,CUST6876,UK,GBP,448.82,CREATED
ORD108922,2024-01-07T15:08:14,CUST6345,IN,INR,601.78,CANCELLED
ORD108923,2023-11-09T07:53:22,CUST9377,CA,CAD,2865.78,PAID
ORD108924,2023-12-19T06:40:57,CUST9972,US,USD,4802.94,CANCELLED
ORD108925,2023-05-13T18:37:32,CUST1765,CA,CAD,4212.43,CREATED
ORD108926,2024-06-15T21:15:57,CUST7983,US,USD,3778.11,PAID
ORD108927,2023-08-04T03:50:00,CUST3090,IN,INR,4255.06,CREATED
ORD108928,2024-08-21T06:40:42,CUST6313,US,USD,2665.36,PAID
ORD108929,2023-02-12T05:31:20,CUST6160,UK,GBP,2798.63,CREATED
ORD108930,2024-01-07T08:01:42,CUST1975,UK,GBP,2217.12,PAID
ORD108931,2023-10-16T10:26:52,CUST5182,US,USD,1561.49,CREATED
ORD108932,2023-03-01T10:36:06,CUST6203,AU,AUD,1483.68,CANCELLED
ORD108933,2024-07-27T15:34:39,CUST4607,CA,CAD,1945.92,PAID
ORD108934,2023-04-26T22:44:46,CUST7214,UK,GBP,3366.09,CREATED
ORD108935,2023-01-25T16:01:25,CUST9664,UK,GBP,3380.69,PAID
ORD108936,2023-02-07T15:58:30,CUST4852,AU,AUD,4998.26,CREATED
ORD108937,2023-02-14T06:04:43,CUST5353,IN,INR,3072.54,CREATED
ORD108938,2024-08-23T13:03:35,CUST2788,IN,INR,2672.15,CANCELLED
ORD108939,2023-09-27T21:21:06,CUST9047,US,USD,2733.94,CREATED
ORD108940,2023-11-20T02:06:13,CUST7041,US,USD,1889.4,CREATED
ORD108941,2024-11-16T21:50:15,CUST7430,US,USD,1628.6,CANCELLED
ORD108942,2024-05-11T00:43:21,CUST9651,US,USD,3845.14,PAID
ORD108943,2024-08-10T05:05:14,CUST1986,US,USD,4227.04,CANCELLED
ORD108944,2024-02-24T19:02:16,CUST6962,IN,INR,3997.87,CANCELLED
ORD108945,2024-06-22T17:15:50,CUST5773,IN,INR,3273.4,PAID
ORD108946,2024-11-26T18:36:35,CUST4547,UK,GBP,4316.71,PAID
ORD108947,2024-02-03T17:34:04,CUST6355,US,USD,715.9,CANCELLED
ORD108948,2024-04-02T17:46:16,CUST8393,CA,CAD,3289.72,PAID
ORD108949,2024-01-27T15:51:00,CUST4356,CA,CAD,2352.36,CANCELLED
ORD108950,2024-09-01T07:55:16,CUST6657,US,USD,3726.34,CANCELLED
ORD108951,2024-02-24T03:41:26,CUST4336,US,USD,1691.13,CREATED
ORD108952,2024-11-30T19:16:50,CUST5480,CA,CAD,993.34,CREATED
ORD108953,2024-03-31T00:52:06,CUST6568,CA,CAD,1580.2,PAID
ORD108954,2024-02-22T22:23:06,CUST8931,IN,INR,1254.88,CANCELLED
ORD108955,2024-07-12T02:09:39,CUST6912,CA,CAD,2757.61,CANCELLED
ORD108956,2024-08-24T03:52:53,CUST4412,UK,GBP,1475.31,CANCELLED
ORD108957,2024-04-26T16:45:48,CUST7487,US,USD,206.27,CREATED
ORD108958,2024-01-07T19:37:44,CUST1630,US,USD,4542.0,PAID
ORD108959,2024-08-14T11:45:02,CUST2943,UK,GBP,2763.9,PAID
ORD108960,2023-08-08T03:17:44,CUST3957,US,USD,1711.13,PAID
ORD108961,2023-03-30T15:04:18,CUST5994,UK,GBP,60.74,PAID
ORD108962,2023-05-23T21:57:22,CUST7907,UK,GBP,1445.88,PAID
ORD108963,2024-04-15T02:30:20,CUST3583,IN,INR,2640.48,CREATED
ORD108964,2023-07-14T12:43:43,CUST9410,IN,INR,2001.82,CANCELLED
ORD108965,2024-07-04T14:13:54,CUST4058,UK,GBP,2549.64,CREATED
ORD108966,2024-01-16T09:10:50,CUST8487,IN,INR,1699.9,PAID
ORD108967,2023-01-25T10:35:48,CUST5979,US,USD,1359.67,PAID
ORD108968,2023-12-15T07:39:05,CUST2248,UK,GBP,977.5,PAID
ORD108969,2024-01-05T01:31:47,CUST4191,US,USD,2208.43,CREATED
ORD108970,2023-08-30T21:40:53,CUST6313,AU,AUD,1719.74,CANCELLED
ORD108971,2023-04-05T06:06:06,CUST1540,UK,GBP,286.17,CREATED
ORD108972,2024-06-12T19:18:06,CUST3472,US,USD,4222.87,PAID
ORD108973,2023-05-17T01:00:05,CUST7355,CA,CAD,475.83,CREATED
ORD108974,2023-05-24T14:34:59,CUST6428,US,USD,1962.06,CANCELLED
ORD108975,2023-10-05T21:59:28,CUST1624,CA,CAD,1695.58,CREATED
ORD108976,2024-08-01T08:05:41,CUST4396,IN,INR,4384.93,PAID
ORD108977,2024-05-31T15:15:05,CUST2361,AU,AUD,2860.74,CREATED
ORD108978,2023-10-23T07:44:00,CUST9364,CA,CAD,1944.21,CANCELLED
ORD108979,2023-04-29T08:15:32,CUST9962,US,USD,2238.51,CANCELLED
ORD108980,2024-11-20T22:17:45,CUST9131,IN,INR,273.23,PAID
ORD108981,2024-03-12T06:54:03,CUST2014,CA,CAD,1983.06,CREATED
ORD108982,2023-08-30T23:13:18,CUST1852,CA,CAD,3142.54,CANCELLED
ORD108983,2024-01-22T02:24:04,CUST7896,UK,GBP,2127.34,CREATED
ORD108984,2023-12-03T02:30:33,CUST3699,UK,GBP,356.59,CREATED
ORD108985,2023-07-01T11:54:45,CUST1415,US,USD,1487.35,CANCELLED
ORD108986,2024-10-19T09:19:27,CUST2998,CA,CAD,900.4,CREATED
ORD108987,2024-02-01T20:15:29,CUST2555,CA,CAD,3153.23,CANCELLED
ORD108988,2023-10-22T17:47:47,CUST9607,CA,CAD,3229.83,CREATED
ORD108989,2024-04-17T07:06:33,CUST9632,UK,GBP,4788.11,CANCELLED
ORD108990,2024-08-14T15:18:17,CUST5436,CA,CAD,1817.51,PAID
ORD108991,2024-11-13T08:25:05,CUST4832,IN,INR,3870.89,CREATED
ORD108992,2023-10-21T00:08:03,CUST8807,IN,INR,1361.14,PAID
ORD108993,2023-09-16T20:03:17,CUST3065,AU,AUD,4955.09,CREATED
ORD108994,2024-05-06T07:00:51,CUST2507,UK,GBP,3279.92,CREATED
ORD108995,2023-02-15T00:26:45,CUST7773,IN,INR,4287.64,PAID
ORD108996,2024-01-11T05:39:31,CUST1992,CA,CAD,2725.92,CREATED
ORD108997,2024-02-08T16:13:26,CUST8027,IN,INR,4448.25,CREATED
ORD108998,2024-07-07T13:17:26,CUST3272,CA,CAD,3739.95,PAID
ORD108999,2024-05-15T09:12:10,CUST3650,US,USD,3056.27,CANCELLED
ORD109000,2023-12-12T12:43:01,CUST7192,UK,GBP,3725.78,CANCELLED
ORD109001,2023-09-30T01:55:26,CUST6408,UK,GBP,1611.55,CANCELLED
ORD109002,2023-04-02T18:24:31,CUST2571,UK,GBP,3789.28,PAID
ORD109003,2024-04-08T23:59:50,CUST7824,US,USD,4672.22,CANCELLED
ORD109004,2023-08-04T09:44:01,CUST9570,AU,AUD,845.99,CREATED
ORD109005,2023-05-08T05:05:08,CUST2412,CA,CAD,3672.47,CREATED
ORD109006,2024-10-28T11:59:13,CUST8218,CA,CAD,180.14,CREATED
ORD109007,2024-02-14T14:29:36,CUST3627,CA,CAD,3720.31,PAID
ORD109008,2024-05-06T10:32:06,CUST1297,UK,GBP,3274.87,CREATED
ORD109009,2024-04-17T05:30:18,CUST4455,IN,INR,2468.52,CANCELLED
ORD109010,2024-09-19T10:42:54,CUST6694,AU,AUD,1810.28,PAID
ORD109011,2024-09-30T17:16:24,CUST9548,IN,INR,1287.89,PAID
ORD109012,2023-12-29T13:57:30,CUST7760,IN,INR,970.06,PAID
ORD109013,2024-08-01T07:36:34,CUST9664,UK,GBP,3069.16,CREATED
ORD109014,2023-08-28T17:21:32,CUST7823,AU,AUD,2021.74,CANCELLED
ORD109015,2024-08-02T06:25:11,CUST6611,CA,CAD,3922.81,CREATED
ORD109016,2023-02-25T12:34:57,CUST8742,UK,GBP,2382.26,PAID
ORD109017,2024-09-13T14:57:35,CUST6381,IN,INR,2869.02,CREATED
ORD109018,2023-01-31T14:10:46,CUST9709,CA,CAD,366.35,PAID
ORD109019,2023-11-18T06:34:31,CUST2932,AU,AUD,301.12,PAID
ORD109020,2024-12-10T17:11:42,CUST4497,IN,INR,4223.56,CREATED
ORD109021,2024-09-02T20:57:12,CUST3159,AU,AUD,587.56,CANCELLED
ORD109022,2024-08-14T13:06:38,CUST6252,IN,INR,3806.45,CANCELLED
ORD109023,2023-07-10T06:26:07,CUST8875,CA,CAD,340.31,CANCELLED
ORD109024,2024-12-19T21:40:51,CUST8357,IN,INR,1235.95,CREATED
ORD109025,2023-08-25T10:34:44,CUST5839,US,USD,2987.06,PAID
ORD109026,2023-02-05T05:40:24,CUST6924,IN,INR,2481.15,CANCELLED
ORD109027,2024-05-26T05:35:34,CUST7212,CA,CAD,3217.51,CREATED
ORD109028,2023-01-30T07:41:22,CUST5850,AU,AUD,207.6,CREATED
ORD109029,2024-03-30T09:46:47,CUST3970,US,USD,3915.46,PAID
ORD109030,2023-05-09T03:36:59,CUST4763,US,USD,440.66,CANCELLED
ORD109031,2023-06-12T16:10:22,CUST1882,AU,AUD,849.28,PAID
ORD109032,2023-10-04T15:32:45,CUST4495,IN,INR,4507.21,PAID
ORD109033,2023-02-10T00:12:26,CUST7428,UK,GBP,4486.41,CANCELLED
ORD109034,2024-11-03T23:48:03,CUST4195,UK,GBP,3445.69,CREATED
ORD109035,2024-08-16T23:50:22,CUST9191,UK,GBP,3040.32,CREATED
ORD109036,2024-10-19T19:30:07,CUST3881,CA,CAD,3073.41,PAID
ORD109037,2024-04-23T19:03:27,CUST5921,CA,CAD,4974.16,PAID
ORD109038,2024-06-27T18:53:45,CUST7649,CA,CAD,217.97,PAID
ORD109039,2024-06-06T14:59:40,CUST1065,US,USD,529.64,CANCELLED
ORD109040,2024-06-10T13:23:58,CUST4451,IN,INR,4030.02,PAID
ORD109041,2024-02-14T14:49:55,CUST9338,IN,INR,2436.3,CANCELLED
ORD109042,2023-03-23T03:36:53,CUST5849,AU,AUD,3576.67,CREATED
ORD109043,2024-11-25T07:00:15,CUST6362,US,USD,1274.72,CANCELLED
ORD109044,2024-05-20T04:58:34,CUST8277,US,USD,478.44,CANCELLED
ORD109045,2024-08-15T16:37:35,CUST5335,IN,INR,1577.5,PAID
ORD109046,2024-04-14T07:17:11,CUST4390,CA,CAD,2406.63,CANCELLED
ORD109047,2023-04-29T13:56:30,CUST3626,UK,GBP,3329.96,PAID
ORD109048,2024-05-10T11:19:40,CUST9237,CA,CAD,2957.11,CANCELLED
ORD109049,2023-07-27T09:10:25,CUST1723,US,USD,3596.6,PAID
ORD109050,2023-05-29T18:47:52,CUST3662,CA,CAD,307.17,PAID
ORD109051,2024-10-09T09:39:05,CUST3193,US,USD,2310.93,PAID
ORD109052,2024-02-07T19:25:55,CUST2844,CA,CAD,955.39,PAID
ORD109053,2023-03-14T05:49:10,CUST7012,IN,INR,2183.19,CANCELLED
ORD109054,2024-11-24T22:46:38,CUST1490,AU,AUD,1762.01,PAID
ORD109055,2024-06-23T17:57:12,CUST8773,CA,CAD,2592.55,PAID
ORD109056,2024-11-15T12:17:01,CUST9933,US,USD,334.39,CREATED
ORD109057,2023-05-30T11:19:13,CUST3554,UK,GBP,1879.11,PAID
ORD109058,2023-01-07T18:24:31,CUST5464,UK,GBP,2780.75,PAID
ORD109059,2023-02-06T10:22:55,CUST7134,US,USD,1505.06,CREATED
ORD109060,2023-12-28T23:31:02,CUST6880,UK,GBP,1175.89,PAID
ORD109061,2024-01-10T18:20:19,CUST3830,UK,GBP,4372.17,CANCELLED
ORD109062,2024-08-23T21:00:40,CUST5646,CA,CAD,394.05,PAID
ORD109063,2024-09-28T16:40:36,CUST7207,CA,CAD,3742.93,CREATED
ORD109064,2024-01-21T06:30:04,CUST4068,AU,AUD,4189.53,CREATED
ORD109065,2023-11-09T03:04:12,CUST9931,US,USD,265.79,CREATED
ORD109066,2024-06-25T02:04:07,CUST1343,UK,GBP,1447.89,CANCELLED
ORD109067,2024-10-20T01:03:17,CUST2303,UK,GBP,2720.55,PAID
ORD109068,2023-08-23T06:51:17,CUST9949,AU,AUD,4214.24,CREATED
ORD109069,2023-07-02T03:22:26,CUST7508,AU,AUD,4567.4,PAID
ORD109070,2024-01-19T09:07:56,CUST8653,AU,AUD,1209.07,CREATED
ORD109071,2024-06-09T17:42:09,CUST4844,CA,CAD,902.67,CREATED
ORD109072,2024-08-11T13:16:33,CUST9671,IN,INR,4522.42,CREATED
ORD109073,2023-08-04T17:16:43,CUST3194,UK,GBP,320.63,CREATED
ORD109074,2023-08-04T21:04:06,CUST1192,UK,GBP,264.09,PAID
ORD109075,2023-07-24T02:02:31,CUST5820,IN,INR,4515.33,CREATED
ORD109076,2024-09-17T17:23:26,CUST4606,UK,GBP,3154.77,CANCELLED
ORD109077,2024-08-09T10:07:04,CUST9744,IN,INR,3267.03,CREATED
ORD109078,2024-03-29T07:53:20,CUST4652,US,USD,3770.03,CANCELLED
ORD109079,2023-04-02T01:44:56,CUST3595,US,USD,2461.57,CANCELLED
ORD109080,2023-11-07T22:50:05,CUST3686,AU,AUD,3834.98,CREATED
ORD109081,2023-07-28T06:53:40,CUST6611,UK,GBP,4323.58,CREATED
ORD109082,2023-11-11T14:45:11,CUST8930,AU,AUD,4385.82,PAID
ORD109083,2023-10-05T19:54:06,CUST7070,US,USD,2921.85,PAID
ORD109084,2023-04-21T10:38:47,CUST6505,UK,GBP,1069.64,CANCELLED
ORD109085,2023-11-17T02:27:52,CUST3432,US,USD,778.37,CREATED
ORD109086,2023-05-09T07:27:51,CUST9402,UK,GBP,3919.93,CREATED
ORD109087,2023-04-28T05:04:57,CUST3438,IN,INR,401.1,CREATED
ORD109088,2024-02-26T02:32:51,CUST7530,UK,GBP,1879.87,CANCELLED
ORD109089,2023-10-06T10:52:58,CUST4978,AU,AUD,1305.06,CREATED
ORD109090,2024-07-18T07:24:19,CUST3818,IN,INR,2980.14,CREATED
ORD109091,2023-09-28T04:09:32,CUST2802,AU,AUD,30.71,PAID
ORD109092,2024-10-12T12:56:31,CUST7449,AU,AUD,4357.27,CANCELLED
ORD109093,2023-03-09T00:56:59,CUST8263,UK,GBP,3359.08,CANCELLED
ORD109094,2024-05-24T19:02:38,CUST4494,CA,CAD,4612.02,CREATED
ORD109095,2023-09-11T03:52:06,CUST2664,AU,AUD,1829.04,PAID
ORD109096,2023-05-31T12:08:21,CUST9174,IN,INR,2931.82,PAID
ORD109097,2024-12-25T05:53:10,CUST7418,IN,INR,754.13,CREATED
ORD109098,2024-01-09T11:09:59,CUST3287,AU,AUD,4970.35,CANCELLED
ORD109099,2024-04-02T13:04:44,CUST3186,CA,CAD,472.89,CREATED
ORD109100,2024-05-23T23:28:52,CUST9214,CA,CAD,1913.43,PAID
ORD109101,2023-09-13T11:32:07,CUST3233,UK,GBP,4796.99,CANCELLED
ORD109102,2023-09-15T05:08:40,CUST8239,AU,AUD,3260.61,CANCELLED
ORD109103,2024-12-29T20:25:13,CUST6939,UK,GBP,639.28,PAID
ORD109104,2024-08-03T20:57:33,CUST4046,IN,INR,3165.09,CANCELLED
ORD109105,2024-06-04T20:20:09,CUST4747,IN,INR,228.85,CANCELLED
ORD109106,2023-09-20T06:34:26,CUST5069,US,USD,3311.28,CREATED
ORD109107,2023-07-16T07:43:13,CUST5471,UK,GBP,1762.79,CREATED
ORD109108,2024-11-29T15:21:01,CUST7311,AU,AUD,4485.1,CANCELLED
ORD109109,2023-06-19T12:41:13,CUST6115,US,USD,1339.57,CREATED
